Symbol,Name,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
5490,POSCO,0.417838043,0.420386372,0.423608416,0.395452615,0.395519543,0.393931548,0.407518299,0.402420606,0.409006611,0.40365578,0.404200012,0.399379524,0.405186812,0.410223954,0.412824135,0.425317535,0.413295911,0.431524753,0.435156256,0.439486166,0.459162041,0.464914623,0.473325713,0.46873654,0.466116914,0.464676374,0.473738635,0.45744113,0.45279847,0.474939093,0.481902939,0.464720078,0.470149944,0.479723275,0.479375054,0.480544267,0.484085175,0.463394713,0.452624379
66570,LG전자,0.64021378,0.612268687,0.61837584,0.633856804,0.630312707,0.627294044,0.63123878,0.632134451,0.63508807,0.632860724,0.625054361,0.644023711,0.63710494,0.633776883,0.640871572,0.647162935,0.66266307,0.647515412,0.650589481,0.64246505,0.655341097,0.652842442,0.657639442,0.649537342,0.65572991,0.651203752,0.655790391,0.642835337,0.646328839,0.646367358,0.654635206,0.63453579,0.59683586,0.583118066,0.586639678,0.597401433,0.634274085,0.623456936,0.620330921
34730,SK,0.609890001,0.609221636,0.619944013,0.60473892,0.583650105,0.584336835,0.589483964,0.574006749,0.576872753,0.568954621,0.57298238,0.583212091,0.576806242,0.568493758,0.589527966,0.589249706,0.580714199,0.5817289,0.587029397,0.585266788,0.581863967,0.481193864,0.505142098,0.509638425,0.521123494,0.551088302,0.58276369,0.52751994,0.521438466,0.523573994,0.553878359,0.563273524,0.548854514,0.53045701,0.511093096,0.511524971,0.485732797,0.511218072,0.520484158
17670,SK텔레콤,0.478701016,0.477410523,0.491235709,0.488394817,0.48488636,0.473362062,0.489713663,0.472510764,0.419406536,0.424584065,0.446847612,0.460666681,0.452569219,0.458206162,0.478582989,0.485059635,0.47407152,0.461345195,0.469463424,0.462094124,0.452574555,0.453753054,0.458132366,0.454273546,0.46743405,0.474494433,0.469642148,0.466952044,0.4685247,0.4741218,0.513252129,0.497772953,0.518048582,0.514978707,0.533203901,0.477440285,0.45668649,0.442555336,0.464319665
105560,KB금융,0.930458366,0.92922607,0.92877446,0.924558439,0.923467681,0.925323418,0.92698721,0.92553399,0.925501204,0.925338391,0.925533243,0.922055974,0.92207361,0.922136003,0.917030218,0.916785746,0.914914139,0.913800079,0.913326991,0.912167259,0.911930828,0.911145088,0.911545382,0.910776187,0.910095579,0.911620089,0.912644277,0.911070652,0.914601326,0.915028617,0.912501124,0.913340159,0.91549944,0.91704403,0.917792067,0.916787727,0.915885167,0.922028495,0.921180859
3550,LG,0.13605838,0.140081987,0.148213051,0.152158025,0.150944961,0.156154268,0.210474745,0.204565213,0.219051684,0.213262409,0.237771372,0.252598972,0.220821059,0.247855004,0.262048551,0.270369875,0.257635981,0.257955274,0.266658151,0.265687233,0.260273299,0.264848284,0.272109471,0.273867896,0.268090719,0.277965202,0.286299491,0.2685703,0.266286395,0.282817129,0.295095618,0.271495164,0.28174901,0.2776339,0.282688075,0.277046414,0.275016256,0.274835536,0.288906143
55550,신한지주,0.922394209,0.925724454,0.92744826,0.92409686,0.923617373,0.923159757,0.924893925,0.920253722,0.921310963,0.924332106,0.923552593,0.920940502,0.92161849,0.921024104,0.921164312,0.919771143,0.920938686,0.919448091,0.918221375,0.914145925,0.913338887,0.913728086,0.912760483,0.909725031,0.90979623,0.908634618,0.905854457,0.904092374,0.906935144,0.90893299,0.909055677,0.905183913,0.907414086,0.906055932,0.908371546,0.906753793,0.897568012,0.896758993,0.901200965
15760,한국전력,0.652410984,0.657299252,0.654323796,0.651364277,0.638816088,0.637807049,0.63319234,0.616231458,0.614845071,0.616341689,0.607671678,0.598629867,0.58469878,0.595027534,0.591853027,0.58922762,0.589735808,0.602492583,0.615493522,0.612327406,0.620608107,0.664556012,0.667154921,0.665105473,0.667940138,0.674403296,0.669550497,0.669185251,0.668368183,0.671729589,0.656886292,0.650610902,0.637111388,0.635420061,0.614352615,0.605739007,0.587462465,0.578898384,0.565642865
9150,삼성전기,0.374002774,0.394910365,0.418844345,0.373997983,0.393064759,0.386433078,0.438102017,0.427814153,0.444909702,0.447990007,0.453887926,0.442350154,0.455333052,0.452615812,0.444563913,0.433929902,0.407970285,0.412700644,0.411799419,0.406367536,0.436116003,0.416236223,0.407441246,0.398493396,0.425634955,0.408620951,0.42117007,0.407400948,0.4206591,0.448967439,0.44807607,0.424556548,0.448523475,0.449040835,0.503736716,0.471161019,0.505487611,0.464993124,0.463463888
90430,아모레퍼시픽,0.211829673,0.220793839,0.236636708,0.248817006,0.236536032,0.236682652,0.237907748,0.172164683,0.165904884,0.205755657,0.234004201,0.22328508,0.20258677,0.218631565,0.245038487,0.247983389,0.234440275,0.223718279,0.259996714,0.240996225,0.236551681,0.238623177,0.264669116,0.253271666,0.241896069,0.241192566,0.250392863,0.245077727,0.225319483,0.236266226,0.246329111,0.225499729,0.231556217,0.241146845,0.249933828,0.240505055,0.253853397,0.256892574,0.266136837
86790,하나금융지주,0.929230472,0.931032974,0.933865416,0.931235231,0.930864162,0.929547157,0.930447573,0.929589992,0.930673215,0.930383435,0.931416889,0.931050602,0.93197235,0.930439686,0.931388972,0.93282151,0.928612311,0.927921201,0.931257965,0.92973126,0.931096643,0.931615257,0.930324542,0.930617133,0.92992776,0.932023316,0.931186357,0.929232964,0.931275004,0.933207294,0.930078119,0.928601756,0.928860145,0.930171622,0.928409643,0.916843231,0.918640031,0.913649328,0.913491523
33780,KT&G,0.239593963,0.212055403,0.228944801,0.187280247,0.194625386,0.239157358,0.264228498,0.199113847,0.229658579,0.233350803,0.256544912,0.215561802,0.261190926,0.219471389,0.261172498,0.274592819,0.24208822,0.253549103,0.290416922,0.276462488,0.265995015,0.258461669,0.24676752,0.230578141,0.245037474,0.239571208,0.280719067,0.241623672,0.243088342,0.265607767,0.284319211,0.23566095,0.28130695,0.268905911,0.278085891,0.221677227,0.215351126,0.212440204,0.259058391
11170,롯데케미칼,0.276174442,0.271293929,0.302844811,0.29885463,0.332658949,0.360955311,0.366664628,0.34880346,0.372080949,0.369260382,0.392625356,0.37318883,0.35482983,0.392618989,0.412436199,0.407517778,0.404767475,0.409876383,0.329684487,0.34114824,0.343751799,0.360046856,0.36315716,0.373320296,0.406825067,0.394331555,0.406191265,0.411053812,0.439789298,0.421318728,0.43783693,0.413427453,0.418598351,0.420334766,0.425899857,0.427002899,0.430434621,0.433326795,0.432378125
10950,S-Oil,0.654424288,0.671731071,0.657795553,0.602249036,0.618561198,0.625869335,0.599746199,0.594533616,0.600678886,0.605832541,0.593825847,0.546469447,0.55221192,0.552032383,0.591411494,0.542118158,0.531142388,0.501999717,0.503089833,0.500726783,0.485927368,0.494509452,0.512071722,0.521339469,0.56324777,0.561902117,0.568638774,0.550866033,0.578406136,0.57233177,0.591486957,0.569826441,0.598205391,0.599271455,0.630551011,0.604224305,0.621924818,0.60768947,0.612907145
